Wikidata ID,name,,,,name in hiragana,party short name,parliamentary_group,,,current position,,,prefecuture code for sort key,,area 1(proportionally represented constituency),area 2(small electoral district),candidacy in election,elected in,gender,birthday,age(calculated),,image,,Facebook profile ID,official Facebook page,LINE,YouTube channel ID,,official site,e-mail,official blog,described at URL,place of birth,biography,,occupation,position held,father,spouse,memorandom,Wikidata ID（参考情報）,Wikipedia URL（参考情報）,,,,,,,,,,,,,,
UI用DBカラム名,name_full,name_last,name_first,name_alias,name_full_furigana,pary_id,,party_history,is_candidate,current_position,submission_order,,pref_code,senkyoku_no,hirei_area_id,,candidacy_history,winning_history,gender,birth_day,,birth_year,photo_url,twitter_id,facebook_id,facebook_page_id,line_id,youtube_channel_id,instagram_id,offiicial_website_url,email,official_blog_url,reference_url,birth_place,educational_background,,occupation,position_held,father,spouse,,url_wikidata,url_wikipedia,,,,,,,,,,,,,,
wikdiata_concept,label,,,alias,P1814,P102,P4100,P102,P3602,,,,Q646425,,P768(Q13365595),P768(Q1052894),P3602,P2715,P21,P569,,P569,P18,P2002,P2013,P4003,P553-P554,P2397,P553-P554,P856,P968,P1581,P973,P19,P69,P69,P106,P39,P22,P26,,,,,,,,,,,,,朝日結果から確認,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,選挙用表記名/別名,かな,公認政党,推薦政党,以前の政党,立候補,前回,届け出順,比例名簿順位,都道府県,小選挙区番号,比例区,小選挙区,過去の立候補歴,過去の当選歴,性別,誕生日,年齢,誕生年,写真,twitter,フェイスブックID,公式Facebookページ,LINEアカウント,youtube channel,Instagram,公式サイト,メールアドレス,公式ブログ,詳細情報URL,出生地,学歴（履歴）,学歴（最新）,職歴,公職,父親,配偶者,メモ,Wikidata URL,Wikipedia URL,担当,予定日,完了日,担当,予定日,完了日,GrayDBId,,,小選挙区,重複立候補,比例のみ,比例名簿順,マッチング情報
Q11384409,佐藤英道,佐藤,英道,,さとう ひでみち,公明,,,確定,現職,,,51,,北海道,,"北海道議会議員選挙北区(1995)
北海道議会議員選挙北区(1999)
北海道議会議員選挙北区(2003)
北海道議会議員選挙北区(2007)
北海道議会議員選挙北区(2011)
第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙","北海道議会議員選挙北区(1995)
北海道議会議員選挙北区(1999)
北海道議会議員選挙北区(2003)
北海道議会議員選挙北区(2007)
北海道議会議員選挙北区(2011)
第46回衆議院議員総選挙(2012)",男性,1960-09-26,57,1960,,hidemichisato,hidemichi.sato.7,,,,,http://kmplan.net/usr/sato/,,http://blog.goo.ne.jp/satohidemichi,http://www.kmplan.net/usr/sato/profile/profile.htm,宮城県名取市,,創価大学経済学部,公明新聞(1986-),"北海道議会議員
衆議院議員
農林水産大臣政務官",,,,https://www.wikidata.org/wiki/Q11384409,https://ja.wikipedia.org/wiki/%E4%BD%90%E8%97%A4%E8%8B%B1%E9%81%93,YFuruchin,10/7,10/7,,,,35,さとう ひでみち,http://google.co.jp/search?q=佐藤英道,,,北海道,1,2_比例
Q11391317,八木哲也,八木,哲也,,やぎ てつや,自民,,,確定,現職,,,23,11,東海,愛知県 11区,,,男性,1947-08-10,70,1947,,,,,,,,http://yagi-tetsuya.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11391317,,,,,,,,920,やぎ てつや,http://google.co.jp/search?q=八木哲也,愛知11区,比例,,1,1_小選挙区
Q11395120,冨樫博之,冨樫,博之,,とがし ひろゆき,自民,,,確定,現職,,,5,1,東北,秋田県 1区,,,男性,1955-04-27,62,1955,,hiroyukitogash,https://www.facebook.com/h.togachan,,,,,http://www.togachan.jp/,,http://www.togachan.jp/blog/,,,,,,,,,,https://www.wikidata.org/wiki/Q11395120,https://ja.wikipedia.org/wiki/%E5%86%A8%E6%A8%AB%E5%8D%9A%E4%B9%8B,higa4,,10/11,,,,78,とがし ひろゆき,http://google.co.jp/search?q=冨樫博之,秋田1区,比例,,2,1_小選挙区
Q11396609,初鹿明博,初鹿,明博,,はつしか あきひろ,立民,,民進,確定,現職,,,13,16,東京,東京都 16区,,,男性,1969-04-15,48,1969,,AkiHatsushika,https://www.facebook.com/akihiro.hatsushika,,,,,http://www.hatsushika.net/,,https://ameblo.jp/hatsushika-akihiro/,,,,,,,,,,https://www.wikidata.org/wiki/Q11396609,,higa4,,10/11,,,,888,はつしか あきひろ,http://google.co.jp/search?q=初鹿明博,東京16区,比例,,1,1_小選挙区
Q11397152,前川恵,前川,恵,,まえかわ めぐみ,自民,,,確定,現職,,,55,,東京,,,,女性,1975-08-16,42,1975,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11397152,,,,,,,,896,まえかわ めぐみ,http://google.co.jp/search?q=前川恵,,,東京,27,2_比例
Q11397382,前田一男,前田,一男,,まえだ かずお,自民,,,確定,現職,,,1,8,北海道,北海道 8区,"第43回衆議院議員総選挙(2003)
松前町長選挙(2004)
松前町長選挙(2008)
第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙(2014)","松前町長選挙(2004)
松前町長選挙(2008)
第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙(2014)",男性,1966-05-27,51,1966,,DonanMaeda,https://www.facebook.com/kazuo.maeda.334,,,maedakazuo,,http://www.maedakazuo.jp/,,http://www.maedakazuo.jp/blog/,http://www.maedakazuo.jp/profile/,北海道松前郡松前町,,北海道大学工学部,伊藤忠商事,,,,,https://www.wikidata.org/wiki/Q11397382,https://ja.wikipedia.org/wiki/%E5%89%8D%E7%94%B0%E4%B8%80%E7%94%B7,YFuruchin,10/8,10/8,,,,40,まえだ かずお,http://google.co.jp/search?q=前田一男,北海道8区,比例,,3,1_小選挙区
Q11399159,加藤寛治,加藤,寛治,,かとう かんじ,自民,,,確定,現職,,,42,2,九州,長崎県 2区,"1982年長崎県議会議員
第46回衆議院議員総選挙
第47回衆議院議員総選挙","1982年長崎県議会議員
第46回衆議院議員総選挙
第47回衆議院議員総選挙",男性,1946-04-24,71,1946,,,,,,,,http://kato.shimabara.jp/,,,,島原市,"長崎県立島原高等学校
",日本大学理工学部,,"長崎県議会議員
衆議院議員
農林水産大臣政務官",,,,https://www.wikidata.org/wiki/Q11399159,,higa4,10/8,10/8,,,,769,かとう かんじ,http://google.co.jp/search?q=加藤寛治,長崎2区,比例,,4,1_小選挙区
Q11399825,助田重義,助田,重義,,すけだ しげよし,自民,,,確定,現職,,,56,,北陸信越,,,,男性,1960-01-10,57,1960,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11399825,,,,,,,,902,すけだ しげよし,http://google.co.jp/search?q=助田重義,,,北陸信越,23,2_比例
Q11400147,勝俣孝明,勝俣,孝明,かつまた 孝明,かつまた たかあき,自民,,,確定,現職,,,22,6,東海,静岡県 6区,,第46〜47回衆議院議員総選挙,男性,1976-04-07,41,1976,,takaaki_katsu,https://www.facebook.com/people/Katsumata-Takaaki/100002449220587,,,,,http://www.t-katsumata.com/,,https://ameblo.jp/t-katsumata/,,,"しょうえい幼稚園
沼津市立門池小学校
沼津市立門池中学校
静岡県立沼津東高校
学習院大学経済学部",慶應義塾大学大学院経営管理研究科（MBA）,スルガ銀行株式会社,,,,,https://www.wikidata.org/wiki/Q11400147,,ypresto,,10/11/2017,,,,921,かつまた たかあき,http://google.co.jp/search?q=勝俣孝明,静岡6区,比例,,1,1_小選挙区
Q11400194,勝又恒一郎,勝又,恒一郎,,かつまた こういちろう,希望,,民進,確定,,,,14,3,南関東,神奈川県 3区,,,男性,1962-12-11,54,1962,,,,,,,,http://katsumata.typepad.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11400194,,,,,,,,341,かつまた こういちろう,http://google.co.jp/search?q=勝又恒一郎,神奈川3区,比例,,1,1_小選挙区
Q11400372,勝沼栄明,勝沼,栄明,,かつぬま しげあき,自民,,,確定,現職,,,4,5,東北,宮城県 5区,,,男性,1974-11-26,42,1974,,,https://www.facebook.com/shigeaki.katsunuma,,,,,http://www.s-katsunuma.com/,,https://ameblo.jp/shige-katsunuma/,,,,,,,,,,https://www.wikidata.org/wiki/Q11400372,https://ja.wikipedia.org/wiki/%E5%8B%9D%E6%B2%BC%E6%A0%84%E6%98%8E,higa4,,10/11,,,,835,かつぬま しげあき,http://google.co.jp/search?q=勝沼栄明,宮城5区,比例,,2,1_小選挙区
Q11409844,原田憲治,原田,憲治,,はらだ けんじ,自民,,,確定,現職,,,27,9,近畿,大阪府 9区,,,男性,1948-06-09,69,1948,,harada_kenji,,,,,,http://haradakenji.sakura.ne.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11409844,,,,,,,,593,はらだ けんじ,http://google.co.jp/search?q=原田憲治,大阪9区,比例,,2,1_小選挙区
Q11411691,古賀篤,古賀,篤,,こが あつし,自民,,,確定,現職,,,40,3,九州,福岡県 3区,,,男性,1972-07-14,45,1972,,kogaatsushi,https://www.facebook.com/kogaatsu,,,,,http://www.kogaatsushi.com/wordpress/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11411691,,,,,,,,744,こが あつし,http://google.co.jp/search?q=古賀篤,福岡3区,比例,,4,1_小選挙区
Q11412937,吉川元,吉川,元,,よしかわ はじめ,社民,,,確定,現職,,,44,2,九州,大分県 2区,"第46回衆議院議員総選挙(大分2区,比例九州ブロック)
第47回衆議院議員総選挙(大分2区,比例九州ブロック)","第46回衆議院議員総選挙(比例九州ブロック)
第47回衆議院議員総選挙(比例九州ブロック)",男性,1966-9-28,51,1966,,YoshikawaHajime,,,,,,,,http://yoshikawahajime.blog.fc2.com/,,香川県丸亀市,,神戸大学経済学部中退,新聞記者,衆議院議員,,,,https://www.wikidata.org/wiki/Q11412937,,higa4,10/8,10/8,,,,981,よしかわ はじめ,http://google.co.jp/search?q=吉川元,大分2区,比例,,1,1_小選挙区
Q11413102,吉川赳,吉川,赳,吉川たける,よしかわ たける,自民,,,確定,,,,22,5,東海,静岡県 5区,"第46,47回衆議院議員選挙",第46回衆議院議員選挙,男性,1982-04-07,35,1982,,,,,,,,https://y-takeru.org/,,http://ameblo.jp/yoshikawatakeru/,,静岡県富士宮市,"大東文化大学法学部
日本大学大学院国際関係研究専攻博士前期課程修了",日本大学大学院国際関係研究専攻博士前期課程,,,,,,https://www.wikidata.org/wiki/Q11413102,,ypresto,,10/11/2017,,,,453,よしかわ たける,http://google.co.jp/search?q=吉川赳,静岡5区,比例,,1,1_小選挙区
Q11413941,吉田治,吉田,治,,よしだ おさむ,希望,,,確定,,,,56,,北陸信越,,,,男性,1962-03-16,55,1962,,y0shida0samu,,https://www.facebook.com/yosamu.chan/,,,,http://www.y-osamu.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11413941,,higa4,,10/10,,,,574,よしだ おさむ,http://google.co.jp/search?q=吉田治,,,北陸信越,12,2_比例
Q11414054,吉田統彦,吉田,統彦,,よしだ つねひこ,立民,,,確定,,,,23,1,東海,愛知県 1区,,,男性,1974-11-14,42,1974,,,,,,,,http://www.yoshitsune-kai.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11414054,,,,,,,,478,よしだ つねひこ,http://google.co.jp/search?q=吉田統彦,愛知1区,比例,,1,1_小選挙区
Q11422694,國場幸之助,國場,幸之助,国場幸之助,こくば こうのすけ,"
自民",,"無所属
自民
無所属",確定,現職,,,47,1,九州,沖縄県 1区,"2000年沖縄県議会議員選挙
第43回衆議院議員総選挙
2004年沖縄県議会議員選挙
第45回衆議院議員総選挙
第46回衆議院議員総選挙
第47回衆議院議員総選挙","2000年沖縄県議会議員選挙
2004年沖縄県議会議員選挙
第46回衆議院議員総選挙(沖縄1区)
第47回衆議院議員総選挙(比例九州ブロック)",男性,1973-1-10,44,1973,,kokubkonosuke,kokubakonosuke,,,,,http://www.konosuke.com,,http://konosuke.ti-da.net/,,那覇市,,早稲田大学,,"沖縄県議会議員
衆議院議員",,,,https://www.wikidata.org/wiki/Q11422694,,higa4,10/8,10/8,,,,822,こくば こうのすけ,http://google.co.jp/search?q=國場幸之助,沖縄1区,比例,,4,1_小選挙区
Q11422753,國重徹,國重,徹,国重とおる,くにしげ とおる,公明,,,確定,現職,,,27,5,,大阪府 5区,,,男性,1974-11-23,42,1974,,torukunishige,https://www.facebook.com/toru.kunishige,,,kunishigestaff,,http://kunishige-toru.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11422753,https://ja.wikipedia.org/wiki/%E5%9C%8B%E9%87%8D%E5%BE%B9,higa4,,10/10,,,,577,くにしげ とおる,http://google.co.jp/search?q=國重徹,大阪5区,,,,1_小選挙区
Q11423241,土屋品子,土屋,品子,,つちや しなこ,自民,,,確定,現職,,,11,13,北関東,埼玉県 13区,,,女性,1952-02-09,65,1952,,,,,,,,http://www.owls.co.jp/shinako/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11423241,,,,,,,,166,つちや しなこ,http://google.co.jp/search?q=土屋品子,埼玉13区,比例,,1,1_小選挙区
Q11425971,城井崇,城井,崇,きいたかし,きい たかし,希望,,民進,確定,元職,,,40,10,九州,福岡県 10区,"第44回衆議院議員選挙、第46回衆議院議員選挙、第47回衆議院議員選挙
",第43回衆議院選挙（比例）、第45回衆議院議員選挙,男性,1973-06-23,44,1973,,kiitakashi,takashi.kii,https://www.facebook.com/takashi.kii,,,,http://www.kiitaka.net/,,http://kiitakashi2009.blog119.fc2.com,,福岡県,,京都大学総合人間学部,,衆議院議員,,,,https://www.wikidata.org/wiki/Q11425971,,churu110,10/11,,,,,730,きい たかし,http://google.co.jp/search?q=城井崇,福岡10区,比例,,2,1_小選挙区
Q11425985,城内実,城内,実,,きうち みのる,自民,,,確定,現職,,,22,7,東海,静岡県 7区,第43~47回衆議院議員選挙,"第43,45,46,47回衆議院議員選挙",男性,1965-04-19,52,1965,,,https://www.facebook.com/kiuchi0419/,,,https://www.youtube.com/user/kiuchichannel,,http://www.m-kiuchi.com/,,,,静岡県浜松市,"横浜市立中田小学校
横浜市立戸塚中学校
私立開成高校
東京大学教養学部国際関係論分科
",東京大学教養学部国際関係論分科,,,,,,https://www.wikidata.org/wiki/Q11425985,,,,,,,,457,きうち みのる,http://google.co.jp/search?q=城内実,静岡7区,比例,,1,1_小選挙区
Q11427301,堀内詔子,堀内,詔子,,ほりうち のりこ,無所属,,,確定,現職,,,19,2,,山梨県 2区,,,女性,1965-10-28,51,1965,,,,,,,,http://genkihoriuchi.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11427301,,higa4,,10/11,,,,873,ほりうち のりこ,http://google.co.jp/search?q=堀内詔子,山梨2区,,,,1_小選挙区
Q11428744,塩村文夏,塩村,文夏,,しおむら あやか,無所属,,,確定,,,,34,3,,広島県 3区,,,女性,1978-07-06,39,1978,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11428744,,,,,,,,678,しおむら あやか,http://google.co.jp/search?q=塩村文夏,広島3区,,,,1_小選挙区
Q11431868,大串正樹,大串,正樹,,おおぐし まさき,自民,,,確定,現職,,,28,6,近畿,兵庫県 6区,,,男性,1966-01-20,51,1966,,Ogushi_Masaki,,,,,,http://www.m-ogushi.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11431868,,,,,,,,619,おおぐし まさき,http://google.co.jp/search?q=大串正樹,兵庫6区,比例,,2,1_小選挙区
Q11433281,大口善徳,大口,善徳,,おおぐち よしのり,公明,,,確定,現職,,,57,,東海,,,,男性,1955-09-05,62,1955,,,,,,,,http://www.oguchi.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11433281,,,,,,,,907,おおぐち よしのり,http://google.co.jp/search?q=大口善徳,,,東海,1,2_比例
Q11434738,大岡敏孝,大岡,敏孝,,おおおか としたか,自民,,,確定,現職,,,25,1,近畿,滋賀県 1区,,,男性,1972-04-16,45,1972,,,,,,,,http://oooka.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11434738,,higa4,,10/10,,,,509,おおおか としたか,http://google.co.jp/search?q=大岡敏孝,滋賀1区,比例,,2,1_小選挙区
Q11435293,大平悦子,大平,悦子,,おおだいら えつこ,無所属,自由,,確定,,,,15,5,,新潟県 5区,,,女性,1956-10-09,61,1956,,,,,,,,http://odairaetsuko.com/,,,,新潟県南魚沼市,,富士短期大学経済学科,南魚沼市長,,,,,https://www.wikidata.org/wiki/Q11435293,,higa4,,10/11,,,,371,おおだいら えつこ,http://google.co.jp/search?q=大平悦子,新潟5区,,,,1_小選挙区
Q11437735,大熊利昭,大熊,利昭,,おおくま としあき,希望,,,確定,,,,8,4,北関東,茨城県 4区,,,男性,1963-06-05,54,1963,,okumatoshiaki,toshiaki.okuma,,,,,http://www.okumatoshiaki.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11437735,,higa4,,10/10,,,,292,おおくま としあき,http://google.co.jp/search?q=大熊利昭,茨城4区,比例,,1,1_小選挙区
Q11438832,大西健介,大西,健介,,おおにし けんすけ,希望,民進,,確定,現職,,,23,13,東海,愛知県 13区,,,男性,1971-04-13,46,1971,,oniken0024,,,,,,http://oniken-web.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11438832,,,,,,,,470,おおにし けんすけ,http://google.co.jp/search?q=大西健介,愛知13区,比例,,1,1_小選挙区
Q11438916,大西英男,大西,英男,,おおにし ひでお,自民,,,確定,現職,,,13,16,東京,東京都 16区,,,男性,1946-08-28,71,1946,,-,https://www.facebook.com/0024hideo,,,https://www.youtube.com/user/nakatsugawahirosato,,http://www.onishi-hideo.com/,,,,東京都江戸川区松島,,國學院大学法学部,,,,,,https://www.wikidata.org/wiki/Q11438916,,,,10/10,,,,259,おおにし ひでお,http://google.co.jp/search?q=大西英男,東京16区,比例,,1,1_小選挙区
Q11438945,大見正,大見,正,,おおみ せい,自民,,,確定,現職,,,23,13,東海,愛知県 13区,"1995年安城市議会議員選挙
1999年安城市議会議員選挙
2003年愛知県議会議員選挙
2007年愛知県議会議員選挙
2011年愛知県議会議員選挙
第46回衆議院議員総選挙(愛知13区)
第47回衆議院議員総選挙(愛知13区,比例東海ブロック)","1995年安城市議会議員選挙
1999年安城市議会議員選挙
2003年愛知県議会議員選挙
2007年愛知県議会議員選挙
2011年愛知県議会議員選挙
第46回衆議院議員総選挙(愛知13区)
第47回衆議院議員総選挙(比例東海ブロック)",男性,1958-6-20,59,1958,,,100011041118044,,,,,http://www.geocities.jp/bnn00434/,,,,安城市,,関西外国語大学,,"安城市議会議員
愛知県議会議員
衆議院議員",,,,https://www.wikidata.org/wiki/Q11438945,,higa4,10/8,10/8,,,,927,おおみ せい,http://google.co.jp/search?q=大見正,愛知13区,比例,,1,1_小選挙区
Q11439189,大豆生田実,大豆生田,実,,おおまみうだ みのる,希望,,無所属,確定,,,,9,5,北関東,栃木県 5区,,,男性,1965-12-05,51,1965,,omamiuda_minoru,-,,,,,http://www.j-beans.jp/,,,,栃木県足利市,,東京薬科大学,,,,,,https://www.wikidata.org/wiki/Q11439189,,,,10/9,,,,141,おおまみうだ みのる,http://google.co.jp/search?q=大豆生田実,栃木5区,比例,,1,1_小選挙区
Q11439619,大野敬太郎,大野,敬太郎,,おおの けいたろう,自民,,,確定,現職,,,37,3,四国,香川県 3区,,,男性,1968-11-01,48,1968,,,,,,,,http://keitaro-ohno.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11439619,,,,,,,,712,おおの けいたろう,http://google.co.jp/search?q=大野敬太郎,香川3区,比例,,3,1_小選挙区
Q11446165,奥野総一郎,奥野,総一郎,,おくの そういちろう,希望,,民進,確定,現職,,,12,9,南関東,千葉県 9区,,,男性,1964-07-15,53,1964,,,,,,,,http://www.s-okuno.jp,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11446165,,,,,,,,864,おくの そういちろう,http://google.co.jp/search?q=奥野総一郎,千葉9区,比例,,1,1_小選挙区
Q11449090,宇佐美登,宇佐美,登,,うさみ のぼる,希望,,,確定,,,,52,,東北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,うさみ のぼる,,,,東北,,
Q11450236,安井美沙子,安井,美沙子,,やすい みさこ,希望,民進,,確定,,,,23,10,東海,愛知県 10区,,,女性,1965-09-11,52,1965,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11450236,,,,,,,,462,やすい みさこ,http://google.co.jp/search?q=安井美沙子,愛知10区,比例,,1,1_小選挙区
Q11450883,佐野秀光,佐野,秀光,,さの ひでみつ,支持政党なし,,,確定,,,,55,,東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,さの ひでみつ,http://google.co.jp/search?q=佐野秀光,,,東京,,
Q11451405,安藤裕,安藤,裕,,あんどう ひろし,自民,,,確定,現職,,,26,6,近畿,京都府 6区,,,男性,1965-03-28,52,1965,,andouhiroshi,,https://www.facebook.com/office.ando.hiroshi/,,,,http://www.andouhiroshi.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11451405,,mshk,10/9,10/9,,,,946,あんどう ひろし,http://google.co.jp/search?q=安藤裕,京都6区,比例,,2,1_小選挙区
Q11453336,宮内秀樹,宮内,秀樹,宮内ひでき,みやうち ひでき,自民,,,確定,現職,,,40,4,九州,福岡県 4区,,第46回衆議院議員総選挙、第47回衆議院議員総選挙,男性,1962-10-19,54,1962,,"
MiyauchiHideki",MiyauchiHideki,https://www.facebook.com/MiyauchiHideki,,,,http://miyauchihideki.jp/,,,https://miyauchihideki.jp,愛知県,,青山学院大学入学経済学部,,衆議院議員,,,,https://www.wikidata.org/wiki/Q11453336,,churu110,10/11,10/11,,,,746,みやうち ひでき,http://google.co.jp/search?q=宮内秀樹,福岡4区,比例,,4,1_小選挙区
Q11454107,宮島大典,宮島,大典,,みやじま だいすけ,希望,,民進,確定,,,,42,4,九州,長崎県 4区,,,男性,1963-06-06,54,1963,,,,,,,,http://www.miyajimadaisuke.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11454107,,,,,,,,774,みやじま だいすけ,http://google.co.jp/search?q=宮島大典,長崎4区,比例,,2,1_小選挙区
Q11454258,宮崎岳志,宮崎,岳志,,みやざき たけし,希望,,民進,確定,現職,,,10,1,北関東,群馬県 1区,,,男性,1970-02-14,47,1970,,,,,,,,http://miya-take.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11454258,,,,,,,,844,みやざき たけし,http://google.co.jp/search?q=宮崎岳志,群馬1区,比例,,1,1_小選挙区
Q11454333,宮崎政久,宮崎,政久,ミヤザキ政久,みやざき まさひさ,自民,公明,,確定,現職,,,47,2,九州,沖縄県 2区,,,男性,1965-08-08,52,1965,,Miyazaki_kirin,masahisa.miyazaki.9,https://www.facebook.com/masahisa.miyazaki.9,,,,http://www.miyazakirin.com/,,,,長野県,,明治大学法学部,弁護士,衆議院議員、沖縄県更生保護協会理事長,,,,https://www.wikidata.org/wiki/Q11454333,,churu110,10/11,10/11,,,,984,みやざき まさひさ,http://google.co.jp/search?q=宮崎政久,沖縄2区,比例,,4,1_小選挙区
Q11454668,宮川典子,宮川,典子,,みやがわ のりこ,自民,,,確定,現職,,,54,,南関東,,,,女性,1979-04-05,38,1979,,,https://www.facebook.com/noriko.miyagawa.50,,,,,http://miyagawanoriko.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11454668,,higa4,,10/11,,,,874,みやがわ のりこ,http://google.co.jp/search?q=宮川典子,,,南関東,1,2_比例
Q11454828,宮本岳志,宮本,岳志,,みやもと たけし,共産,,,確定,現職,,,58,,近畿,,,,男性,1959-12-25,57,1959,,,,,,,,http://www.miyamoto-net.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q11454828,,mshk,10/9,10/9,,,,932,みやもと たけし,http://google.co.jp/search?q=宮本岳志,,,近畿,2,2_比例
Q11455005,宮澤博行,宮澤,博行,"宮沢ひろゆき
宮沢博行",みやざわ ひろゆき,自民,,,確定,,,,22,3,東海,静岡県 3区,"2005年磐田市議会議員選挙
2009年磐田市議会議員選挙
第46,47回衆議院議員選挙","2005年磐田市議会議員選挙
2009年磐田市議会議員選挙
第46,47回衆議院議員選挙",男性,1975-01-10,42,1975,,,,,,,,,,,,静岡県旧磐田郡,"磐田南高等学校
東京大学法学部",東京大学法学部,,,,,,https://www.wikidata.org/wiki/Q11455005,,,,,,,,447,みやざわ ひろゆき,http://google.co.jp/search?q=宮澤博行,静岡3区,比例,,1,1_小選挙区
